City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
296,arraial do cabo,-22.9661,-42.0278,27.980000000000018,65,0,7.2,BR,1699563781
297,bamboo flat,11.7,92.7167,26.05000000000001,94,40,1.03,IN,1699563868
298,jijiga,9.35,42.8,16.910000000000025,60,13,3.23,ET,1699563868
299,tazovsky,67.4667,78.7,-4.089999999999975,87,100,8.51,RU,1699563827
300,lusaka,-15.4067,28.2871,21.720000000000027,58,0,2.82,ZM,1699563870
301,seagoville,32.6396,-96.5383,13.990000000000009,93,100,5.14,US,1699563871
302,new norfolk,-42.7826,147.0587,15.720000000000027,74,42,1.24,AU,1699563871
303,bam,29.106,58.357,18.200000000000045,37,0,1.54,IR,1699563872
304,jumla,29.2747,82.1838,4.7000000000000455,86,8,1.66,NP,1699563790
305,sao vicente,-23.9631,-46.3919,33.48000000000002,49,0,2.24,BR,1699563873
306,beau vallon,-20.4189,57.6953,25.120000000000005,88,40,2.57,MU,1699563873
307,minas de marcona,-15.2119,-75.1103,22.370000000000005,52,57,3.8,PE,1699563874
308,plettenberg bay,-34.0527,23.3716,13.170000000000016,86,0,1.47,ZA,1699563875
309,qamdo,31.1667,97.2333,-3.9699999999999704,42,100,0.96,CN,1699563876
310,murun-kuren,49.6342,100.1625,-15.419999999999959,76,1,0.98,MN,1699563877
311,belle fourche,44.6714,-103.8522,7.830000000000041,25,5,8.87,US,1699563878
312,kikwit,-5.041,18.8162,22.310000000000002,95,100,0.94,CD,1699563879
313,hamilton,39.1834,-84.5333,17.180000000000007,43,79,3.13,US,1699563654
314,severo-yeniseyskiy,60.3725,93.0408,-15.789999999999964,96,16,1.34,RU,1699563880
315,chunskiy,56.0815,99.6342,-15.17999999999995,98,22,1.48,RU,1699563880
316,matadi,-5.8167,13.45,24.99000000000001,95,57,1.71,CD,1699563881
317,amungan,15.3652,119.9582,28.49000000000001,73,99,1.97,PH,1699563881
318,kapuskasing,49.4169,-82.4331,-0.9499999999999886,100,100,3.09,CA,1699563618
319,yeniseysk,58.4497,92.1703,-11.699999999999989,85,6,3.58,RU,1699563882
320,port-vila,-17.7338,168.3219,22.78000000000003,94,75,5.14,VU,1699563882
321,lihue,21.9789,-159.3672,28.58000000000004,73,52,6.17,US,1699563806
322,gizo,-8.103,156.8419,27.640000000000043,83,100,8.83,SB,1699563883
323,peace river,56.2501,-117.286,1.170000000000016,86,100,1.03,CA,1699563665
